StudentID,Major,Credits,GPA,Address.Street,Address.City,Address.State,Address.Zip,Address
1003578,PSY,59,2.57,5719 X St,Annville,PA,17003,"5719 X St, Annville, PA 17003"
1003579,EDU,100,2.73,213 T St,Annville,PA,17003,"213 T St, Annville, PA 17003"
1003580,ASC,29,2.80,7996 U St,Annville,PA,17003,"7996 U St, Annville, PA 17003"
1003581,EDU,45,3.34,5883 J St,Annville,PA,17003,"5883 J St, Annville, PA 17003"
1003582,BIO,58,3.24,4225 Y St,Annville,PA,17003,"4225 Y St, Annville, PA 17003"
1003583,PSY,17,3.21,4319 I St,Annville,PA,17003,"4319 I St, Annville, PA 17003"
1003584,BUS,102,3.08,3433 X St,Annville,PA,17003,"3433 X St, Annville, PA 17003"
1003585,ASC,100,2.53,588 Q St,Annville,PA,17003,"588 Q St, Annville, PA 17003"
1003586,ACT,30,3.13,7815 I St,Annville,PA,17003,"7815 I St, Annville, PA 17003"
1003587,ACT,58,3.86,5222 F St,Annville,PA,17003,"5222 F St, Annville, PA 17003"
1003588,MSC,101,3.70,1501 R St,Annville,PA,17003,"1501 R St, Annville, PA 17003"
1003589,ECN,31,2.47,8993 H St,Annville,PA,17003,"8993 H St, Annville, PA 17003"
1003590,BIO,87,2.80,4346 G St,Annville,PA,17003,"4346 G St, Annville, PA 17003"
1003591,PSY,73,3.20,1182 Q St,Annville,PA,17003,"1182 Q St, Annville, PA 17003"
1003592,PHY,29,2.89,3621 T St,Annville,PA,17003,"3621 T St, Annville, PA 17003"
1003593,MSC,72,3.17,1854 M St,Annville,PA,17003,"1854 M St, Annville, PA 17003"
1003594,MSC,85,3.72,7547 M St,Annville,PA,17003,"7547 M St, Annville, PA 17003"
1003595,ENG,17,3.22,1485 C St,Annville,PA,17003,"1485 C St, Annville, PA 17003"
1003596,EDU,44,3.57,2433 A St,Annville,PA,17003,"2433 A St, Annville, PA 17003"
1003597,CHM,60,3.73,9643 P St,Annville,PA,17003,"9643 P St, Annville, PA 17003"
1003598,BIO,42,3.87,8353 Y St,Annville,PA,17003,"8353 Y St, Annville, PA 17003"
1003599,PSY,88,3.37,8608 T St,Annville,PA,17003,"8608 T St, Annville, PA 17003"
1003600,EDU,29,3.57,2106 S St,Annville,PA,17003,"2106 S St, Annville, PA 17003"
1003601,BIO,86,3.29,775 A St,Annville,PA,17003,"775 A St, Annville, PA 17003"
1003602,MSC,30,3.60,4219 O St,Annville,PA,17003,"4219 O St, Annville, PA 17003"
1003603,SPA,30,2.70,6397 X St,Annville,PA,17003,"6397 X St, Annville, PA 17003"
1003604,ACT,73,3.20,1052 G St,Annville,PA,17003,"1052 G St, Annville, PA 17003"
1003605,BUS,72,2.76,6680 E St,Annville,PA,17003,"6680 E St, Annville, PA 17003"
1003606,ACT,44,3.10,1489 T St,Annville,PA,17003,"1489 T St, Annville, PA 17003"
1003607,BIO,102,2.44,1759 B St,Annville,PA,17003,"1759 B St, Annville, PA 17003"
1003608,BIO,59,3.11,6165 A St,Annville,PA,17003,"6165 A St, Annville, PA 17003"
1003609,EDU,17,3.14,1980 E St,Annville,PA,17003,"1980 E St, Annville, PA 17003"
1003610,BIO,30,2.42,1310 A St,Annville,PA,17003,"1310 A St, Annville, PA 17003"
1003611,MSC,29,3.66,5112 H St,Annville,PA,17003,"5112 H St, Annville, PA 17003"
1003612,MSC,86,2.76,9358 M St,Annville,PA,17003,"9358 M St, Annville, PA 17003"
1003613,MAS,101,1.60,8052 W St,Annville,PA,17003,"8052 W St, Annville, PA 17003"
1003614,BUS,30,3.00,2714 M St,Annville,PA,17003,"2714 M St, Annville, PA 17003"
1003615,EDU,58,2.36,5040 M St,Annville,PA,17003,"5040 M St, Annville, PA 17003"
1003616,MSC,30,3.37,7340 N St,Annville,PA,17003,"7340 N St, Annville, PA 17003"
1003617,PSY,44,2.71,8135 R St,Annville,PA,17003,"8135 R St, Annville, PA 17003"
1003618,PSY,100,3.49,9586 G St,Annville,PA,17003,"9586 G St, Annville, PA 17003"
1003619,EDU,44,3.58,9614 A St,Annville,PA,17003,"9614 A St, Annville, PA 17003"
1003620,EDU,74,2.91,6927 O St,Annville,PA,17003,"6927 O St, Annville, PA 17003"
1003621,EDU,44,2.60,8445 I St,Annville,PA,17003,"8445 I St, Annville, PA 17003"
1003622,MSC,100,3.49,4632 D St,Annville,PA,17003,"4632 D St, Annville, PA 17003"
1003623,PSY,73,2.61,9036 C St,Annville,PA,17003,"9036 C St, Annville, PA 17003"
1003624,BIO,30,3.17,3331 R St,Annville,PA,17003,"3331 R St, Annville, PA 17003"
1003625,BIO,45,2.82,6750 F St,Annville,PA,17003,"6750 F St, Annville, PA 17003"
1003626,EDU,57,3.10,2481 I St,Annville,PA,17003,"2481 I St, Annville, PA 17003"
1003627,MSC,17,3.37,2669 T St,Annville,PA,17003,"2669 T St, Annville, PA 17003"
1003628,CHM,16,3.59,6559 A St,Annville,PA,17003,"6559 A St, Annville, PA 17003"
1003629,PSY,71,2.86,8127 B St,Annville,PA,17003,"8127 B St, Annville, PA 17003"
1003630,MSC,86,3.70,6592 S St,Annville,PA,17003,"6592 S St, Annville, PA 17003"
1003631,EDU,59,3.37,2656 X St,Annville,PA,17003,"2656 X St, Annville, PA 17003"
1003632,ACT,101,3.90,4837 X St,Annville,PA,17003,"4837 X St, Annville, PA 17003"
1003633,EDU,43,3.28,1905 O St,Annville,PA,17003,"1905 O St, Annville, PA 17003"
1003634,EDU,74,2.65,6143 I St,Annville,PA,17003,"6143 I St, Annville, PA 17003"
1003635,BUS,86,2.68,803 Z St,Annville,PA,17003,"803 Z St, Annville, PA 17003"
1003636,SPA,18,3.43,3891 E St,Annville,PA,17003,"3891 E St, Annville, PA 17003"
1003637,CHM,100,3.14,1836 I St,Annville,PA,17003,"1836 I St, Annville, PA 17003"
1003638,SPA,31,3.18,1661 Q St,Annville,PA,17003,"1661 Q St, Annville, PA 17003"
1003639,EDU,71,3.14,1773 C St,Annville,PA,17003,"1773 C St, Annville, PA 17003"
1003640,MSC,88,3.60,5348 L St,Annville,PA,17003,"5348 L St, Annville, PA 17003"
1003641,MSC,29,3.20,7946 Q St,Annville,PA,17003,"7946 Q St, Annville, PA 17003"
1003642,ASC,72,3.23,631 Y St,Annville,PA,17003,"631 Y St, Annville, PA 17003"
1003643,PSY,84,3.01,6802 N St,Annville,PA,17003,"6802 N St, Annville, PA 17003"
1003644,BIO,100,3.43,679 K St,Annville,PA,17003,"679 K St, Annville, PA 17003"
1003645,ASC,85,2.04,7038 C St,Annville,PA,17003,"7038 C St, Annville, PA 17003"
1003646,MSC,101,3.82,7244 Y St,Annville,PA,17003,"7244 Y St, Annville, PA 17003"
1003647,MSC,58,3.59,7099 S St,Annville,PA,17003,"7099 S St, Annville, PA 17003"
1003648,EDU,101,2.90,9017 Z St,Annville,PA,17003,"9017 Z St, Annville, PA 17003"
1003649,EDU,57,3.44,171 X St,Annville,PA,17003,"171 X St, Annville, PA 17003"
1003650,ASC,16,2.64,2913 B St,Annville,PA,17003,"2913 B St, Annville, PA 17003"
1003651,CDS,45,2.63,1887 V St,Annville,PA,17003,"1887 V St, Annville, PA 17003"
1003652,PSY,45,3.45,1985 N St,Annville,PA,17003,"1985 N St, Annville, PA 17003"
1003653,EDU,45,3.36,2166 B St,Annville,PA,17003,"2166 B St, Annville, PA 17003"
1003654,BUS,44,3.06,1362 N St,Annville,PA,17003,"1362 N St, Annville, PA 17003"
1003655,BIO,44,3.17,6777 S St,Annville,PA,17003,"6777 S St, Annville, PA 17003"
1003656,EDU,44,3.05,651 S St,Annville,PA,17003,"651 S St, Annville, PA 17003"
1003657,MSC,45,3.62,8129 G St,Annville,PA,17003,"8129 G St, Annville, PA 17003"
1003658,EDU,100,3.62,1837 G St,Annville,PA,17003,"1837 G St, Annville, PA 17003"
1003659,BUS,100,3.15,8567 R St,Annville,PA,17003,"8567 R St, Annville, PA 17003"
1003660,EDU,70,3.06,1097 D St,Annville,PA,17003,"1097 D St, Annville, PA 17003"
1003661,BIO,30,2.66,8187 Z St,Annville,PA,17003,"8187 Z St, Annville, PA 17003"
1003662,SPA,44,3.01,3169 S St,Annville,PA,17003,"3169 S St, Annville, PA 17003"
1003663,BUS,87,3.55,7399 E St,Annville,PA,17003,"7399 E St, Annville, PA 17003"
1003664,BUS,101,2.44,4240 V St,Annville,PA,17003,"4240 V St, Annville, PA 17003"
1003665,FRN,86,3.14,4542 P St,Annville,PA,17003,"4542 P St, Annville, PA 17003"
1003666,CDS,100,2.27,8842 E St,Annville,PA,17003,"8842 E St, Annville, PA 17003"
1003667,PSY,44,2.69,2422 H St,Annville,PA,17003,"2422 H St, Annville, PA 17003"
1003668,ASC,58,2.44,985 P St,Annville,PA,17003,"985 P St, Annville, PA 17003"
1003669,EDU,18,4.00,3606 S St,Annville,PA,17003,"3606 S St, Annville, PA 17003"
1003670,PHY,16,3.17,7566 D St,Annville,PA,17003,"7566 D St, Annville, PA 17003"
1003671,PSY,100,3.06,4247 X St,Annville,PA,17003,"4247 X St, Annville, PA 17003"
1003672,BIO,57,3.07,6033 O St,Annville,PA,17003,"6033 O St, Annville, PA 17003"
1003673,PSY,86,2.82,1665 K St,Annville,PA,17003,"1665 K St, Annville, PA 17003"
1003674,EDU,47,3.41,9029 N St,Annville,PA,17003,"9029 N St, Annville, PA 17003"
1003675,SPA,84,3.41,4244 Z St,Annville,PA,17003,"4244 Z St, Annville, PA 17003"
1003676,CDS,72,2.22,7878 X St,Annville,PA,17003,"7878 X St, Annville, PA 17003"
1003677,PSY,45,3.22,4100 V St,Annville,PA,17003,"4100 V St, Annville, PA 17003"
1003678,GMN,59,2.87,8531 N St,Annville,PA,17003,"8531 N St, Annville, PA 17003"
1003679,FRN,87,2.99,7700 K St,Annville,PA,17003,"7700 K St, Annville, PA 17003"
1003680,EDU,85,2.97,9038 R St,Annville,PA,17003,"9038 R St, Annville, PA 17003"
1003681,BUS,85,3.31,4371 N St,Annville,PA,17003,"4371 N St, Annville, PA 17003"
1003682,ASC,87,2.98,2985 T St,Annville,PA,17003,"2985 T St, Annville, PA 17003"
1003683,BUS,87,3.07,3811 U St,Annville,PA,17003,"3811 U St, Annville, PA 17003"
1003684,BUS,59,2.83,3363 A St,Annville,PA,17003,"3363 A St, Annville, PA 17003"
1003685,EDU,17,2.78,6590 S St,Annville,PA,17003,"6590 S St, Annville, PA 17003"
1003686,PSY,18,3.92,8796 A St,Annville,PA,17003,"8796 A St, Annville, PA 17003"
1003687,ASC,45,2.85,8884 P St,Annville,PA,17003,"8884 P St, Annville, PA 17003"
1003688,PSY,16,3.09,1779 U St,Annville,PA,17003,"1779 U St, Annville, PA 17003"
1003689,BIO,59,3.55,3775 X St,Annville,PA,17003,"3775 X St, Annville, PA 17003"
1003690,ECN,46,2.62,4255 X St,Annville,PA,17003,"4255 X St, Annville, PA 17003"
1003691,EDU,58,3.12,9091 E St,Annville,PA,17003,"9091 E St, Annville, PA 17003"
1003692,PHL,87,3.64,6225 R St,Annville,PA,17003,"6225 R St, Annville, PA 17003"
1003693,POL,29,2.64,8235 Q St,Annville,PA,17003,"8235 Q St, Annville, PA 17003"
1003694,PHL,87,3.50,5835 U St,Annville,PA,17003,"5835 U St, Annville, PA 17003"
1003695,BIO,16,3.09,5867 W St,Annville,PA,17003,"5867 W St, Annville, PA 17003"
1003696,POL,73,3.61,3068 J St,Annville,PA,17003,"3068 J St, Annville, PA 17003"
1003697,EDU,73,3.65,1245 I St,Annville,PA,17003,"1245 I St, Annville, PA 17003"
1003698,CHM,57,2.98,8762 F St,Annville,PA,17003,"8762 F St, Annville, PA 17003"
1003699,BIO,30,3.01,1806 I St,Annville,PA,17003,"1806 I St, Annville, PA 17003"
1003700,BIO,32,2.46,1092 P St,Annville,PA,17003,"1092 P St, Annville, PA 17003"
1003701,PSY,45,3.57,3238 Y St,Annville,PA,17003,"3238 Y St, Annville, PA 17003"
1003702,PSY,88,3.72,2253 A St,Annville,PA,17003,"2253 A St, Annville, PA 17003"
1003703,BIO,74,2.94,170 R St,Annville,PA,17003,"170 R St, Annville, PA 17003"
1003704,EDU,71,3.45,7764 Q St,Annville,PA,17003,"7764 Q St, Annville, PA 17003"
1003705,MSC,18,3.00,1289 K St,Annville,PA,17003,"1289 K St, Annville, PA 17003"
1003706,ACT,85,2.32,3316 V St,Annville,PA,17003,"3316 V St, Annville, PA 17003"
1003707,BUS,87,3.84,7848 B St,Annville,PA,17003,"7848 B St, Annville, PA 17003"
1003708,EDU,73,3.40,8822 R St,Annville,PA,17003,"8822 R St, Annville, PA 17003"
1003709,EDU,45,3.54,9315 J St,Annville,PA,17003,"9315 J St, Annville, PA 17003"
1003710,BIO,100,3.11,3548 Z St,Annville,PA,17003,"3548 Z St, Annville, PA 17003"
1003711,BUS,28,3.13,1086 H St,Annville,PA,17003,"1086 H St, Annville, PA 17003"
1003712,BUS,31,2.53,7118 T St,Annville,PA,17003,"7118 T St, Annville, PA 17003"
1003713,EDU,100,3.22,1061 A St,Annville,PA,17003,"1061 A St, Annville, PA 17003"
1003714,MAS,59,2.44,8669 O St,Annville,PA,17003,"8669 O St, Annville, PA 17003"
1003715,EDU,30,3.03,5740 K St,Annville,PA,17003,"5740 K St, Annville, PA 17003"
1003716,BIO,70,2.75,3388 D St,Annville,PA,17003,"3388 D St, Annville, PA 17003"
1003717,SPA,17,3.46,9477 Z St,Annville,PA,17003,"9477 Z St, Annville, PA 17003"
1003718,PHY,44,3.10,3455 E St,Annville,PA,17003,"3455 E St, Annville, PA 17003"
1003719,BIO,29,2.25,389 V St,Annville,PA,17003,"389 V St, Annville, PA 17003"
1003720,ACT,58,3.29,410 D St,Annville,PA,17003,"410 D St, Annville, PA 17003"
1003721,ASC,58,2.64,389 O St,Annville,PA,17003,"389 O St, Annville, PA 17003"
1003722,EDU,18,4.00,8481 X St,Annville,PA,17003,"8481 X St, Annville, PA 17003"
1003723,PSY,86,3.82,6518 Z St,Annville,PA,17003,"6518 Z St, Annville, PA 17003"
1003724,BUS,87,2.90,9446 K St,Annville,PA,17003,"9446 K St, Annville, PA 17003"
1003725,PSY,73,3.36,1392 M St,Annville,PA,17003,"1392 M St, Annville, PA 17003"
1003726,PSY,46,3.50,7760 I St,Annville,PA,17003,"7760 I St, Annville, PA 17003"
1003727,MSC,16,3.67,6969 F St,Annville,PA,17003,"6969 F St, Annville, PA 17003"
1003728,EDU,60,3.64,1831 W St,Annville,PA,17003,"1831 W St, Annville, PA 17003"
1003729,MSC,31,3.54,5880 K St,Annville,PA,17003,"5880 K St, Annville, PA 17003"
1003730,EDU,17,3.36,7551 W St,Annville,PA,17003,"7551 W St, Annville, PA 17003"
1003731,HIS,87,3.27,8721 T St,Annville,PA,17003,"8721 T St, Annville, PA 17003"
1003732,BUS,15,2.94,4734 K St,Annville,PA,17003,"4734 K St, Annville, PA 17003"
1003733,BUS,17,3.10,9184 O St,Annville,PA,17003,"9184 O St, Annville, PA 17003"
1003734,MSC,17,3.24,7138 T St,Annville,PA,17003,"7138 T St, Annville, PA 17003"
1003735,BUS,73,3.43,5539 I St,Annville,PA,17003,"5539 I St, Annville, PA 17003"
1003736,BUS,88,3.19,9748 S St,Annville,PA,17003,"9748 S St, Annville, PA 17003"
1003737,BIO,43,3.01,2725 O St,Annville,PA,17003,"2725 O St, Annville, PA 17003"
1003738,EDU,44,3.46,9418 V St,Annville,PA,17003,"9418 V St, Annville, PA 17003"
1003739,PHL,87,3.33,3319 U St,Annville,PA,17003,"3319 U St, Annville, PA 17003"
1003740,EDU,16,3.91,748 W St,Annville,PA,17003,"748 W St, Annville, PA 17003"
1003741,HIS,29,3.41,1347 G St,Annville,PA,17003,"1347 G St, Annville, PA 17003"
1003742,POL,57,3.21,3376 Z St,Annville,PA,17003,"3376 Z St, Annville, PA 17003"
1003743,PSY,32,2.98,5865 E St,Annville,PA,17003,"5865 E St, Annville, PA 17003"
1003744,POL,16,3.75,9487 C St,Annville,PA,17003,"9487 C St, Annville, PA 17003"
1003745,ASC,30,3.02,5024 X St,Annville,PA,17003,"5024 X St, Annville, PA 17003"
1003746,PSY,18,3.59,4967 O St,Annville,PA,17003,"4967 O St, Annville, PA 17003"
1003747,EDU,102,3.25,76 O St,Annville,PA,17003,"76 O St, Annville, PA 17003"
1003748,SPA,89,3.11,1259 Q St,Annville,PA,17003,"1259 Q St, Annville, PA 17003"
1003749,EDU,44,3.28,9271 J St,Annville,PA,17003,"9271 J St, Annville, PA 17003"
1003750,EDU,86,2.59,8417 X St,Annville,PA,17003,"8417 X St, Annville, PA 17003"
1003751,MSC,59,3.17,155 U St,Annville,PA,17003,"155 U St, Annville, PA 17003"
1003752,MSC,100,3.25,7826 J St,Annville,PA,17003,"7826 J St, Annville, PA 17003"
1003753,ASC,71,2.72,631 T St,Annville,PA,17003,"631 T St, Annville, PA 17003"
1003754,BIO,87,2.41,9819 H St,Annville,PA,17003,"9819 H St, Annville, PA 17003"
1003755,PSY,88,2.91,4228 B St,Annville,PA,17003,"4228 B St, Annville, PA 17003"
1003756,ENG,45,3.62,2518 N St,Annville,PA,17003,"2518 N St, Annville, PA 17003"
1003757,BUS,89,3.03,6635 A St,Annville,PA,17003,"6635 A St, Annville, PA 17003"
1003758,MSC,44,3.16,3448 R St,Annville,PA,17003,"3448 R St, Annville, PA 17003"
1003759,HIS,72,3.04,5836 T St,Annville,PA,17003,"5836 T St, Annville, PA 17003"
1003760,EDU,100,3.65,5464 C St,Annville,PA,17003,"5464 C St, Annville, PA 17003"
1003761,BUS,32,3.05,2041 I St,Annville,PA,17003,"2041 I St, Annville, PA 17003"
1003762,REL,101,3.60,90 R St,Annville,PA,17003,"90 R St, Annville, PA 17003"
1003763,EDU,87,3.20,4462 O St,Annville,PA,17003,"4462 O St, Annville, PA 17003"
1003764,BUS,44,2.65,8943 G St,Annville,PA,17003,"8943 G St, Annville, PA 17003"
1003765,PSY,43,4.00,3433 G St,Annville,PA,17003,"3433 G St, Annville, PA 17003"
1003766,PSY,45,3.51,4659 X St,Annville,PA,17003,"4659 X St, Annville, PA 17003"
1003767,EDU,43,3.30,775 K St,Annville,PA,17003,"775 K St, Annville, PA 17003"
1003768,EDU,31,3.25,3381 M St,Annville,PA,17003,"3381 M St, Annville, PA 17003"
1003769,MSC,45,2.35,3918 U St,Annville,PA,17003,"3918 U St, Annville, PA 17003"
1003770,EDU,31,3.68,5448 I St,Annville,PA,17003,"5448 I St, Annville, PA 17003"
1003771,EDU,73,3.51,4629 N St,Annville,PA,17003,"4629 N St, Annville, PA 17003"
1003772,CDS,45,2.59,8439 M St,Annville,PA,17003,"8439 M St, Annville, PA 17003"
1003773,EDU,87,3.48,2351 A St,Annville,PA,17003,"2351 A St, Annville, PA 17003"
1003774,SPA,18,3.79,2887 M St,Annville,PA,17003,"2887 M St, Annville, PA 17003"
1003775,MSC,45,3.23,9831 C St,Annville,PA,17003,"9831 C St, Annville, PA 17003"
1003776,BIO,31,3.13,5574 P St,Annville,PA,17003,"5574 P St, Annville, PA 17003"
1003777,MSC,14,2.94,265 M St,Annville,PA,17003,"265 M St, Annville, PA 17003"
1003778,MSC,74,3.59,752 O St,Annville,PA,17003,"752 O St, Annville, PA 17003"
1003779,HIS,87,3.41,8342 Z St,Annville,PA,17003,"8342 Z St, Annville, PA 17003"
1003780,MSC,16,3.97,4633 X St,Annville,PA,17003,"4633 X St, Annville, PA 17003"
1003781,MSC,99,3.94,3669 Y St,Annville,PA,17003,"3669 Y St, Annville, PA 17003"
1003782,PSY,86,3.74,7649 J St,Annville,PA,17003,"7649 J St, Annville, PA 17003"
1003783,PSY,86,3.08,9476 H St,Annville,PA,17003,"9476 H St, Annville, PA 17003"
1003784,MSC,57,3.62,3484 B St,Annville,PA,17003,"3484 B St, Annville, PA 17003"
1003785,EDU,45,3.64,8211 Q St,Annville,PA,17003,"8211 Q St, Annville, PA 17003"
1003786,PSY,101,2.48,3153 D St,Annville,PA,17003,"3153 D St, Annville, PA 17003"
1003787,ENG,73,3.87,7794 S St,Annville,PA,17003,"7794 S St, Annville, PA 17003"
1003788,BUS,16,2.65,2684 N St,Annville,PA,17003,"2684 N St, Annville, PA 17003"
1003789,EDU,59,2.65,5209 D St,Annville,PA,17003,"5209 D St, Annville, PA 17003"
1003790,MSC,31,3.87,6091 L St,Annville,PA,17003,"6091 L St, Annville, PA 17003"
1003791,PSY,100,3.49,7879 N St,Annville,PA,17003,"7879 N St, Annville, PA 17003"
1003792,MSC,86,3.37,1882 R St,Annville,PA,17003,"1882 R St, Annville, PA 17003"
1003793,EDU,46,2.40,9161 X St,Annville,PA,17003,"9161 X St, Annville, PA 17003"
1003794,BUS,15,2.92,3068 S St,Annville,PA,17003,"3068 S St, Annville, PA 17003"
1003795,PSY,71,3.39,7626 K St,Annville,PA,17003,"7626 K St, Annville, PA 17003"
1003796,MSC,57,3.37,8142 J St,Annville,PA,17003,"8142 J St, Annville, PA 17003"
1003797,EDU,86,3.46,7324 D St,Annville,PA,17003,"7324 D St, Annville, PA 17003"
1003798,BIO,45,3.37,6502 O St,Annville,PA,17003,"6502 O St, Annville, PA 17003"
1003799,EDU,100,3.78,5535 W St,Annville,PA,17003,"5535 W St, Annville, PA 17003"
1003800,BIO,60,3.02,6635 B St,Annville,PA,17003,"6635 B St, Annville, PA 17003"
1003801,ASC,47,3.25,3307 R St,Annville,PA,17003,"3307 R St, Annville, PA 17003"
1003802,MAS,72,2.38,4159 X St,Annville,PA,17003,"4159 X St, Annville, PA 17003"
1003803,MSC,72,3.11,2594 L St,Annville,PA,17003,"2594 L St, Annville, PA 17003"
1003804,EDU,58,3.18,3544 A St,Annville,PA,17003,"3544 A St, Annville, PA 17003"
1003805,SPA,102,3.45,3930 Y St,Annville,PA,17003,"3930 Y St, Annville, PA 17003"
1003806,EDU,85,3.57,916 N St,Annville,PA,17003,"916 N St, Annville, PA 17003"
1003807,EDU,101,4.00,991 L St,Annville,PA,17003,"991 L St, Annville, PA 17003"
1003808,MSC,46,2.84,2780 A St,Annville,PA,17003,"2780 A St, Annville, PA 17003"
1003809,EDU,16,3.58,4590 A St,Annville,PA,17003,"4590 A St, Annville, PA 17003"
1003810,EDU,31,3.04,6731 A St,Annville,PA,17003,"6731 A St, Annville, PA 17003"
1003811,CHM,87,3.34,5112 I St,Annville,PA,17003,"5112 I St, Annville, PA 17003"
1003812,MSC,45,3.11,6125 F St,Annville,PA,17003,"6125 F St, Annville, PA 17003"
1003813,BUS,87,3.15,9301 H St,Annville,PA,17003,"9301 H St, Annville, PA 17003"
1003814,BUS,30,2.71,6235 M St,Annville,PA,17003,"6235 M St, Annville, PA 17003"
1003815,PSY,43,2.99,4006 K St,Annville,PA,17003,"4006 K St, Annville, PA 17003"
1003816,EDU,15,2.95,7660 X St,Annville,PA,17003,"7660 X St, Annville, PA 17003"
1003817,EDU,45,3.87,2366 Z St,Annville,PA,17003,"2366 Z St, Annville, PA 17003"
1003818,EDU,30,3.80,6228 F St,Annville,PA,17003,"6228 F St, Annville, PA 17003"
1003819,MSC,31,3.42,6342 P St,Annville,PA,17003,"6342 P St, Annville, PA 17003"
1003820,EDU,17,3.06,5050 W St,Annville,PA,17003,"5050 W St, Annville, PA 17003"
1003821,BUS,59,3.35,50 L St,Annville,PA,17003,"50 L St, Annville, PA 17003"
1003822,REL,45,2.91,9740 Z St,Annville,PA,17003,"9740 Z St, Annville, PA 17003"
1003823,ASC,87,2.99,9034 H St,Annville,PA,17003,"9034 H St, Annville, PA 17003"
1003824,MSC,29,2.83,8466 P St,Annville,PA,17003,"8466 P St, Annville, PA 17003"
1003825,EDU,32,3.39,5811 A St,Annville,PA,17003,"5811 A St, Annville, PA 17003"
1003826,REL,71,3.11,962 P St,Annville,PA,17003,"962 P St, Annville, PA 17003"
1003827,EDU,73,3.08,4227 F St,Annville,PA,17003,"4227 F St, Annville, PA 17003"
1003828,POL,72,2.89,8808 I St,Annville,PA,17003,"8808 I St, Annville, PA 17003"
1003829,BUS,29,2.91,6173 K St,Annville,PA,17003,"6173 K St, Annville, PA 17003"
1003830,PSY,101,2.70,932 N St,Annville,PA,17003,"932 N St, Annville, PA 17003"
1003831,EDU,73,3.12,2480 O St,Annville,PA,17003,"2480 O St, Annville, PA 17003"
1003832,HIS,73,3.44,3057 P St,Annville,PA,17003,"3057 P St, Annville, PA 17003"
1003833,ASC,88,3.57,2122 G St,Annville,PA,17003,"2122 G St, Annville, PA 17003"
1003834,BUS,31,3.96,6874 N St,Annville,PA,17003,"6874 N St, Annville, PA 17003"
1003835,ENG,57,3.44,3730 U St,Annville,PA,17003,"3730 U St, Annville, PA 17003"
1003836,PSY,86,2.92,8560 G St,Annville,PA,17003,"8560 G St, Annville, PA 17003"
1003837,BUS,60,3.25,4931 B St,Annville,PA,17003,"4931 B St, Annville, PA 17003"
1003838,EDU,14,3.00,8260 C St,Annville,PA,17003,"8260 C St, Annville, PA 17003"
1003839,POL,100,2.67,3207 B St,Annville,PA,17003,"3207 B St, Annville, PA 17003"
1003840,EDU,70,2.56,8039 F St,Annville,PA,17003,"8039 F St, Annville, PA 17003"
1003841,POL,73,3.30,3212 U St,Annville,PA,17003,"3212 U St, Annville, PA 17003"
1003842,PHL,73,3.57,4491 Z St,Annville,PA,17003,"4491 Z St, Annville, PA 17003"
1003843,SPA,15,3.32,5198 C St,Annville,PA,17003,"5198 C St, Annville, PA 17003"
1003844,EDU,87,3.30,965 Q St,Annville,PA,17003,"965 Q St, Annville, PA 17003"
1003845,EDU,45,4.00,8823 V St,Annville,PA,17003,"8823 V St, Annville, PA 17003"
1003846,PSY,42,2.97,5291 J St,Annville,PA,17003,"5291 J St, Annville, PA 17003"
1003847,BUS,45,2.45,9897 C St,Annville,PA,17003,"9897 C St, Annville, PA 17003"
1003848,PSY,17,3.08,6312 I St,Annville,PA,17003,"6312 I St, Annville, PA 17003"
1003849,CDS,17,2.69,1017 C St,Annville,PA,17003,"1017 C St, Annville, PA 17003"
1003850,EDU,73,3.46,878 O St,Annville,PA,17003,"878 O St, Annville, PA 17003"
1003851,BIO,19,2.60,8888 M St,Annville,PA,17003,"8888 M St, Annville, PA 17003"
1003852,REL,19,2.34,4282 Z St,Annville,PA,17003,"4282 Z St, Annville, PA 17003"
1003853,EDU,59,3.02,6374 N St,Annville,PA,17003,"6374 N St, Annville, PA 17003"
1003854,EDU,44,2.35,7729 Z St,Annville,PA,17003,"7729 Z St, Annville, PA 17003"
1003855,BIO,33,2.74,9747 M St,Annville,PA,17003,"9747 M St, Annville, PA 17003"
1003856,ASC,59,2.76,1913 Z St,Annville,PA,17003,"1913 Z St, Annville, PA 17003"
1003857,PSY,45,3.59,4333 J St,Annville,PA,17003,"4333 J St, Annville, PA 17003"
1003858,POL,17,3.27,309 I St,Annville,PA,17003,"309 I St, Annville, PA 17003"
1003859,GMN,71,3.11,4587 V St,Annville,PA,17003,"4587 V St, Annville, PA 17003"
1003860,GLB,99,3.23,7098 B St,Annville,PA,17003,"7098 B St, Annville, PA 17003"
1003861,PSY,32,3.21,555 M St,Annville,PA,17003,"555 M St, Annville, PA 17003"
1003862,POL,17,3.52,6289 R St,Annville,PA,17003,"6289 R St, Annville, PA 17003"
1003863,EDU,58,3.55,9919 I St,Annville,PA,17003,"9919 I St, Annville, PA 17003"
1003864,ENG,70,3.39,4764 M St,Annville,PA,17003,"4764 M St, Annville, PA 17003"
1003865,REL,85,3.71,4557 K St,Annville,PA,17003,"4557 K St, Annville, PA 17003"
1003866,BUS,44,3.53,441 M St,Annville,PA,17003,"441 M St, Annville, PA 17003"
1003867,POL,31,3.33,5429 O St,Annville,PA,17003,"5429 O St, Annville, PA 17003"
1003868,PSY,59,3.11,1411 V St,Annville,PA,17003,"1411 V St, Annville, PA 17003"
